10000   100000
 8514    2934      20
 7378    6326      28
 1143    5548      23
 9584    9716      31
 4274    7353      12
 7118    3136      35
 2560    1086      21
 2137     882      31
 5522    3842       9
 9069    9519      16
 8354    2940      15
 1031     467      30
 6578    3540      10
 2645    2872       2
 9997    6583      35
 3133    3769       9
  570    8739      28
 1451    1420      38
 1644    8780      24
 7514    5747      45
  453    6611      15
  920    8693      18
  811    4504      49
 3682    5105      28
 6616    5290      23
 6736    6100      19
 5474     379       3
 3245    7218      24
 2024    9841      25
 7770    4337      20
  733    4253      34
 5777    6171      36
  280    5471       7
 1736    7700      19
 7025    6222      50
 9476    1093      17
 9855    5447       2
 3424     371      28
 9617    3097      22
 3953    7466      48
 4558    9349      19
 7080    8037       1
 2550    3995      29
 6601     764       8
 9175    7565      46
  267     982      20
 2065    7485      48
 2435    9462       4
 5531    1036      27
 2997    4633      43
 8697    2351      48
 3085    7154       5
 7080    7732      36
 4195    4942      35
 8111    3887      37
 5444    6208      11
 2929    4357      29
 2390    8712      44
 9777     139      28
 4409    7533      11
 3112    5232       7
  265    7488       5
 4348    6823      40
 5641    5059      21
 5879    9896      15
 8439    3906      27
 2795     887      21
 7859    3580      49
 4349    5059      40
 1881    2069      17
 3465    8427      25
  952    3482      38
 7775    1621       4
 2833    9543       4
 9080    1659      44
 9338    1885      25
  224    7555      13
  155    2505       9
 1565    9845      17
 3634    6961      15
 8412    4837      48
 1893    2177      12
 9865    9780      13
 9407    8083      39
 7417    2027      24
 9302    4553       3
 6856    9165      40
 5713    9275      15
 5557    7244      21
 8869    9560      36
 3705    3757      19
 5881    7770      30
 2013    2735      25
   95    5473      39
 8473    3748      48
 3025    4751      14
 8541    1442      17
 4168    4709      25
 1411    8129      37
  970    3114      43
 1079    8084      11
 8848    1466      17
 1582    6740      50
 3407    8230      12
 7154    9127       6
 8256    3793      31
 9698    7759       5
 4406    4933      48
 2534    7819      15
 2000    2613      27
   83    6275      46
 1548    3642      26
 8287    9593      24
 2869    1204       7
 8347    9261      13
 2139    2143      19
 6250    8050      24
 7534    2497      23
 5353    7463      28
 4317    3839      14
  592    7536      15
  585    2312      47
  177    2287      47
 7732     195      35
 6992    1510       3
 9135    9978      50
 7184    6701      40
 6032    5826      39
 3494    9355      23
 3684    5418      27
 1219    6184      43
 9882     681      36
 8520    9429      20
 8715    6463      46
  224    6366      27
  201     967      21
 3253    7706       7
 9078     695      42
 8433    7569      23
  202    9795      18
 6386    2689       1
 3418    6175      21
 2846    6596       5
 5660     842      24
 2025    9170      38
 9343     842      11
 7049    8000      13
 4095    2341      16
 1663    9065      45
 1457    5634      29
 4145    9534      31
 6671    7357      18
 3267    5061      37
  460    7636      34
 9629    2574      43
 6823    7734      20
 4822    9447      12
 3515     764      12
 2579    1158       6
 8213    6337      18
 4098    8069      26
 7806    2538      21
 9218    6776      43
 6854     211       9
 5779    2953      18
 3512     424      49
 9310    7238      21
 6425    1099      44
 3935    5407       8
 6623    5024      39
 4691    8802       3
 3580     372       2
 6707    1316       8
 6917    9175      27
 6221    7492      30
 2997    1790       8
  234    9262      22
 7684    7908      33
 3090      67      10
 4466    1157      44
 3267     459      16
 9990    6563       8
 1305    4120      37
  479    3598      45
 4323    9930      11
 6112    2039      33
 1726    4012      29
 9633    5295      12
 6051    5706      46
 7208    3699      37
 7666    8314       2
  580    3971      18
 1051    9559       7
 4649    1853      14
 4578    7415      42
 6616    9197      14
  628    3976      28
 2274    8987       5
 7979    8034      39
 8029     171      39
 6342    6772      46
 6664    2992      14
 6222    9200      43
 4426    6713      44
 1840    1057      44
 1036    9722      21
 5011     851      38
  350    3705      17
 8383    8895      42
 4905    3784      22
 8029    2231      50
 1020    4696      41
  219    7741       4
 3284    5484      27
 4340     579       2
  413    3899      41
 1264    6538      29
 1320    9805      39
  215    8048      40
 3998    4270      23
 2580    8519      29
 7276    5462       7
 5016    2715      26
 6851    8894      47
 7429    3145      32
 7679    5588      21
 4216    9066      35
  372    3906      48
 8420    9096      18
 9041    9020      32
 7559    3848      31
 3020    6705      10
 2087    6932      37
  980    3730       2
 4124    3811       4
 9711    4583      32
 5128    5768      12
 9034    8215      30
 8129    8334       3
 3500    8667      24
 7347    2997      14
  403    9907      23
 3687     443      44
 7416    2347      30
 1227    1100       9
 2161    3634      35
 7928     197      47
 2495     976      25
 7180    4831      10
 5847    7104      40
 8843    8418      39
 5101    3642      35
 1896    1885      40
 4242    2215      26
 1693    9875      43
 1678    1659      21
 1875    5858      32
 9202    8832      11
 4032    3543       7
 1136    6382      37
 5905    2720      33
 9546    2756      25
 1430    3195      28
 9996    3672      23
 9871    1565      14
 7881    7035       8
 3738    1018      36
 8921    2929      12
 2463    3685      13
 8844    7973      45
 1563    1755      32
 4319     732      36
 3865    4809      33
 7537     781      14
 5453    7346      10
 8839    1955      32
 9857    1890      12
 9137      51      50
 9173    3766      20
 7146    5160      35
 8900     393      28
 5983    1530      41
  791    2212      11
 7923     675      25
 1620    9134      11
 3575    3815      15
 5464    2729       4
 1867    9028      10
 5632     599      48
 7143    4633      20
 7535    3863      17
 9064    8303      17
 7627    9765       1
 8301    8739      42
 7435    1602      14
 7601    9916      34
  329    3421      10
 5708     430      23
 6307    9279      41
 7291    7301      24
 1153    2467      16
 5807    2885       2
 5571    9286      15
  662    6477      41
 8615    7942      44
 8530    1027      30
 8303    7686      30
 8732    6161      11
 4363    2853      18
 1663    5177      26
 4129    4642      19
 7014    7994      23
 6299    6760      30
 9127    3153       2
 3420    7846      15
 4447    6325      29
 8484    8756      11
 4644    7868      13
 7497    2688      46
 2673    3813       8
 3666    4933      20
 8011    7206       1
 4771    1637      14
 7923    7990      14
 2120    5005      40
 8444    6985       9
 3551    7495       7
 1419    6307      41
 4106    6555      36
 4270    4812      34
 9203    1084       8
 2760    7836      24
  748    5249      34
 8737    1664       6
   93    7205      30
 7078    9813      49
 4572    9572      44
 7231    7814      45
 3785     699      15
 4948    3785      20
 2383    9542      39
  218    5317      43
 1818    9103       4
 3481    4010       1
  685    6840      40
 6850    8140      32
 6421    7884      11
  586    7530      35
 7636    8594      15
 1420    3763       1
 7314    9553      50
 8982     898      35
 8084    5001       2
 8446    6204      22
 5285    2495       2
 3424    8878      39
 7659    2339      40
 5188    6723      12
 3781    4689      47
 3895    2791      32
 3448    2192       2
  697    3976      17
 2049    2330      48
 8252    2501      34
  746    6152      29
 9624    3192      15
 8314    7081      40
 1388    3742      49
 6076    7340      36
 5218    2222      19
 7409    4875      13
 1385    4841      12
 3714    3788       8
 2566    7171       7
 5069    8999      10
 8261    8815       8
 1693    2055      33
 5435    2953      46
 9126    9038      33
 1347    5256      10
 6221    1721      29
 1061    1632      37
 4849    8592      23
 2019    1248      38
 7370    4859       3
 6184    9216      24
 8238    9548      34
 7542    4545      26
 2932     929      12
 8187    3388      38
 6259    3768      36
 7891    1557       7
 6482    7081      19
 4081    6319      17
 8939    4473      38
 8155    7696       9
 4054    5531      44
 8599    5059      34
 9527    6372      25
 9267    6811       6
 3034    8597      45
 4590    2955       3
 1671    8373      45
 4341    4992      28
 5165    3629       8
 2861    2339      49
 4743    7232       3
 9801    3067       6
 2525      92       6
 9335    6399      33
 4283    7245      49
 7237    7998      32
 1962    9344      24
 6953    7172      44
 6933    5431      36
 9271    2629      50
 2854    4333      10
 5921      91       5
 2364    4446       7
 8762    8328      31
 6007    7828      18
  356     362      50
 6051    7485      39
 3222    2630      50
 5005    2115       2
 7633    6764      36
 1966     626       6
 2056    9230      11
 2853     338      33
 7533    7619      46
 5360    6938      10
 5721    4187      18
 9557    1377      25
 2186    4176      25
 4300     279      49
 1064    3314       3
 8041    1971      35
 7270    9834       2
 3959    3616       9
 1577    6114      12
 8514    7373      44
 9053    7342       3
  429    7666      26
  957    4040      32
 7587    6340      18
  901    7292      19
 9223    5877      34
 9056    9130      24
 2672    4439      45
 5137    2600       4
 2509    4645      32
 6202    5697      48
 3867    5174      50
 4258    7856      30
  598    9075      38
 4241    4593      25
  117    3879      27
 9247    4852       1
   37    5799       7
 2636    4352      30
 7280     833      16
 9328    8532      26
 4502    5283      29
 8709    2463      45
 7783    3302       4
 8727    1728       3
 2605    7406      44
 7457    2307      12
 9607    2615      10
 3958    5594      46
 1142      61      33
 9674    3388      14
 4956    2916      44
 3770    2662      45
 3424    3017       5
 5151    3970      39
 2557    5515      15
 4863    7176      20
 7477    4436      28
 9422    8083      34
 5834    4366      43
 9221     631      34
 2136    6224       9
 1149    2670      15
 4165    7824      36
 8134    7112       9
 3648    5127      10
 7176    2098      18
 7963    2877      30
 6045    3262       8
 6762    3956      31
 7393    9439      14
 3616    7300      34
 6286     116      21
 4109    6701      19
 7573    6710      33
 9051    8221      19
 7500    2288      18
  376    7569      43
 9989    6678       5
 3944    5208       2
 9734    9571      13
 7033    3154       5
 3500    1576      23
  201    4794       8
 3262    8528      18
 1482     396      42
  121    8616      42
 4041    7658      41
  718    1015      18
 2277    6768       6
 1847    2930       1
 1352    2837      37
 2927    6359      21
 4072    2518      21
 2599    9137      21
 9347    3329      32
 7962    6570      15
 1971    7311      37
 9337    1130      27
 6104    4938      46
 5386    2688      22
 4574    6524      20
  932    3745      21
 9801    4465      49
 8937    1737      20
 2265    5918      20
 5187    4284      16
 8849    2770      29
 9978    1648       2
 4915    7595      40
 7603    9466      46
  478    9535      33
  574    7307       6
 5038    8005      39
 6774    9126      39
 9043    2845      25
 9678    2263      42
 8799    5993      28
  446    8046      26
 8040    9436       5
 3857    9633      20
 9743    5215      24
 7049    1722       3
 1405    9160      27
  530    6398      14
 3375    8924      40
 1989    3715      34
 7981      44      12
 2379    5221      10
 8166     376       8
 7798    6797      49
 9364    7172       8
 1085    8024      50
  244    5802       1
 6641    2266       5
 1916    8207      37
 5631    3190      13
 2026    4203       1
 7247    4015      33
 3974    4272      11
 7122    8920      26
 4293     129      25
 8668    4729      38
 4470    2729      24
 3087    8485      17
 7645    4771       9
 7186     783      25
 1389    5135       7
 5403    7468      32
 6026    8530      30
 1297    1406       3
 1426    4782      26
 6154    1170      20
 5234    1345      38
 3718    5412       9
 8489    8822      47
 5623    7796      41
  758    5104      26
 8225    8086      16
 6754    1017      18
 4511    7922      45
 9293    1947      42
 6814    6617      17
 8158    6306      22
 9921    6816       5
 8743     412      22
 2890    8004      12
 7994    2781      37
 2431    8947      44
 3447    6866      20
 1368     811      25
 9667    6052      38
 6283    2718      30
 8940    1889      45
 5755    2645       2
 2518     766      25
  521      80      17
 3301    5016       6
 8599    7061       1
 5465    7330      31
 6275    7056      30
 8678    1293      47
 7747    1174      13
 9635    7868      47
 8631    9072      36
 5748     196      42
 5827      62       9
 7194    9169      31
 4254    2622      34
 7935    8504      32
 1343    7833      48
 2635    4882      22
  161    1596       1
 8028    4593      47
 3451    2880      33
 3646    3274      13
   59    9832      11
 5580    9615      39
 8201    2698      33
 6704     731      38
 4537    4229      25
 5770     352      17
 7365    5153       3
 8309    4051      13
 1189    2584      43
  814    9746      43
  645    2656      41
 6611    7745      49
 5660    6379      30
 6391    9266      30
 6971    2792      36
 3674    1308      24
 8826    5163      43
 2877    2825       9
 1812    1219      18
 1557    6712       8
  565    2202      21
 4661    4102      17
 1039    1582      28
 6656    3613      37
 9448    8700      29
 7107    8323       1
 2269      67      25
 5094    9176       2
 2664    6593      30
 9375    1550      41
 7928    7320      48
 8382      86      14
 6315    9463      26
 6279     852      14
 4979    4982      21
 3301    6083      20
 3368    7209      27
 2543    7160      45
 5487    6340      40
 7036    7330       6
  707    6229      30
  792    2044      10
 6607    2519      43
 3810     384       7
 8791    4905      35
 1225    1576      15
 8433    9002      16
 5593    5049      35
 8284    2540      29
 5613    2695      15
 8194    8577       2
  237    8738       8
 2756    7280      49
 3139    8488       7
 4395    9622      16
 5971    2087       9
 1324    4204      35
 6372    6040      20
 5264     418      12
 7958    6634      47
 6534    9885      11
 1623    3842       4
 8902    4942      41
 7389    9001      48
 3363     516      38
 1801    3526      33
 6004    7761       3
 2043    6780      26
 8812    7743      50
 5445    3341      13
 1681    4551      22
 1874    3955       8
 6815    9947      30
 5815    8694      32
 2683    3283      20
 2560    5915      34
  320     869      34
 3451    7147      39
 7545    9796      33
  885    4060      44
 5436    6281      40
 5742    1388      20
 5688    4470      43
  733     101      10
 4015    9472      26
 6282    2206       8
 7150    3091      18
 4296    9980      39
  443    5262      42
  854    9356      36
 7135    1597      21
 4874    9167       8
 9343    4961      49
 5795    7570      36
 1619    2346      20
 3824    6155      36
 6914    2524      17
 6893    9213      19
 8507    5704      14
 7862    6091       9
 5810    7363      12
 4976    4070      48
 6289    6518      24
 3858    1005      18
 2555    2576      15
 8710    8162      33
 1233      28       8
 6797    5396      23
 8852    1412      18
 4943    4222      24
 2305    7885      37
 6375    5035      46
 9244    3410      24
  249    1127      12
 9176    7343      19
 7337    8825      26
 3717     482      35
 9112    5405      19
 6875    9924      16
 7448    6597      19
 5333    7483      11
  367     530      16
 3776    8553      42
 1254    2864      37
 8597    7385      37
 3773    4460      13
  607     244      49
 2363    9964      15
 2286     129      29
 8882    5498       5
 2716    2160       3
 3245    1127      37
 1798    2820       5
 4661    3757      32
 2045    1293      35
 6504    8005      33
 3099    2054       8
 3063    6170      14
 9543    5750      26
 1392    2205      11
 9904    2459      42
 1030    8045       7
 3850     349       3
 7606    2780      50
 8898    2816      11
 3255    7801       7
 5308    6558      13
 7829    5921      13
 3579    7646      27
 5783    8008      22
 8241     899      15
 2637    2857      18
 2985    8059      50
 2116    1411      49
 4931    9423       6
 2731    9479       5
 9288    8743       9
 1560    7458      18
 9205    9234      47
 3564    6905      25
 4462    2320       9
 3670    3989      49
 8081    6688      35
 9491    9588      21
 8913      93      36
 4743    2200      18
 9838    1208      49
 7295    8228      38
 6528    6724      50
 9785    5150       6
 8456    9358      20
 8796    1806      31
 5484    3242       3
 5071    4014      35
 1516     549      25
   67    8366      39
 7626    5266      33
 5853    7806      20
 2576    1905      14
 4077    1560      44
 3434    4779      28
 1591    8812      35
 1184    6514      30
 5197    5000      15
 5745    6624      38
  463    9864       5
 5728    7846      21
 9885    5666      46
 1789    7131      49
 3349    5124      26
 4479    9253       3
 3290    8189      38
 6155    9569      29
 1154    9135      12
 4129    3772       9
 3992    6276       5
 8190    8846      19
  207    5394      49
 7337    1442      33
 2461    2769      22
 8065    8173      22
 6254    7011       2
 2174    3791      42
 1308    5402      48
 5080    8562       4
 7707    3819      32
 6553    9537      26
 1946    7335      17
 9739    1370      23
 8859    7193       9
 7032    6364      21
  394    2717      36
 4184    2360      41
 5937    8158      14
 4499    1461      23
 4669    5244       2
 4205    9371       9
 7892    1687      13
 9261     561      10
 6453     420      48
 9168    5442       6
 1884    8529      39
 4244    7869      32
 8753    5734      15
 6565    4907       2
 1808    5510       2
 7531    3820      20
 5569    5034      24
 6130    8193      17
 2901    1090      27
 8342    9198      29
 3223    4336      46
 7443    9868      32
 9529    5934      27
 4435    1585      29
 6296    4438      43
 6468    5607       2
 1501    7333      32
 9694    6949       3
 7135    5826      32
 6332    7506      34
  668    8354      27
 6887    1085      49
 2820    4411      42
  757    2841      20
 1546    1483       6
 7153    8284       3
 4485    8968      20
 7785    5220      23
 9962    3953      16
 7468    5586      50
 2173    1912      34
 9609    7813       3
  371    4804      39
 3211    7675      10
 4693    1332      18
 9328    7636      14
 4647     408      18
 6218    4680       4
  170    4997      38
 2107    6096       2
 4019    6231      19
 1831    7033      43
 2986    1073       1
 7012    4285      21
 4695    8252      31
 2330     117      25
 2737    9134       4
 3768    8987       1
 8764    2977      18
 1212    6928      40
 7442    4698      46
 4475    4640      14
 1899     542      46
 6183     462      33
 4435    9944      44
  903    4118      38
   37    3971      20
 5375    8471       6
 8351    5541      26
 1630    2780      39
 6327    2125      50
 7318    1841      44
 7859    3386      18
 8320    4269      18
 8263    8514       1
 8732    7454      37
 2703    8723      39
 7525    9080      25
 3065    3205       2
 2196    6094       2
 4321    6545      34
 6161    4438      10
 5898    3157      28
 6518    3775      38
 5032     575       8
 8837    8161      22
 7559    6649       4
 6638    1526       8
 6195    1777      34
 2288    6730      49
 5184    3313      46
 9622    2575      16
 2778    9154      28
 2904    3591      26
 3478    2700      45
 7990    6424      28
  991    8879      14
 8868    4036      22
 6996    9421      12
 3725    1519       8
 3390    8517      45
 2316    3482      28
 1469     960       1
 1411     687      29
 4111    6931      34
 6886    4559      12
 5764    7374       3
 6151    7748      43
 5571    4759      10
 3442     668       5
 1958    2512      32
 5439    5891      23
 2750    5244      38
 3436    7374       8
 6719    2407      18
 7629     918      30
 5002     123      15
 2749    3965      30
 3859    3027      30
 4526    9083       1
 3389    8864      42
 5632    8386       1
  875    6575      39
 8248    6232      41
  654    3652      28
 7924    1533      46
 8046    6300      24
 8362    6829      28
 1388    3509      26
  471    2111      35
 5686    4154      12
 4072    8154       1
 6998    3944      32
 3230    2484       8
 6881     812       5
 4765    2209       8
 1064    1235      33
 7893    5262      28
 7753    8389      40
 6215    9023      29
  368    6887      49
 8521    8139      35
 8816    8670       8
 1300    6427       5
 8463    8783      36
 7023    1792      18
 8257    2725      33
 3518    8054      46
 1907    1745      40
 7281    6824      42
  519    8724       6
 8657    6310      25
 3678    4319      47
 6456    2974      13
 5238    7561      14
 7030    9029      26
 6106    1613      50
 4159    8908       7
 2256    6800      26
 9079    6091      34
 4154    7949      17
  464     173      35
 4782    7270      42
 4107    9534      19
 8020    3097      25
 7048    1474      14
 5012    6873      43
 3919    6881      50
 7070     407      11
 3161    2190      16
 7461    7606      44
 3985    9893      47
 7606    4484      12
 7139    9104      46
  235    3828       2
 8060    6494      23
 4933    6188      20
 1813    1988      31
 8571    8298       2
 7113    6863      21
 4718     858      33
  962    9006      45
 5445    7618      30
  901    7363      35
 1080    7566      26
 7573    5789      12
 3761    7410      22
 5748    4043       6
 4045     946      20
 7259    4918      41
 8116    8403       3
 7121    5699      22
 1090     628      34
 4804    9515      30
 8722    1892      30
  862    4503      10
 8271    5174      32
 8665    7129      42
 5962    7249      41
 7232    2291      37
 5634    8093      45
 1332    4964      10
 8312    9149      33
 4178    8779      22
 6069    5660      28
  571    7269      49
 2097    2803      10
 5577    2096      32
 2825    7137      47
 5115    2573      10
 9559    5268      41
  875    2429      24
   23    6711       8
 5153    8435      21
 7165    4962      48
 4433     210      18
 3587    6319      40
 5683    7050      36
 2819    2798      13
 5391    4508      39
 7010    3448       6
 9439    4374      14
 2501    2983      38
 7287    9903      13
 8600    1000      17
 5161     869      31
 7831    1308      16
 1233    3844       4
 4030    8308      36
 4889    5596       6
 4689     703      49
 5414    9017       8
 8396    4556      48
 8298     118       1
 5649    3537      37
 6517    4119      39
 4176    9134      49
 4371    4088      30
 9030    1075      12
 4626     881      43
 1680    2429      34
  696    7338      22
 5252    1686      37
 1721    4886      32
 1609    1724      31
 5728    7162      29
 1213    4113      47
 1652    2542      24
 2727    8555      45
 3607    4949      24
 2387    6232       1
 9724    8555      31
 1409    6291      28
 2646    2422      31
  722    3202       2
 7883    5982      12
 8347    1630      39
 7240    1454       2
 5794    2000       3
  743    1575      31
 6974    5776      37
 5529    8008      25
 1819     935      49
  593    5466       9
  146    8069       5
 2480    2280      26
 4109    8571      10
 1914    6074       9
  265    8876      48
 1840    7109      42
 3967    8947      36
 8326    3172       9
 5612    3472      39
 7429    5180      10
 5497    5886       4
 4129    7313      49
 9051    2975      28
 5124    6983      39
  351    8230       4
 7459    5271      19
 6406    9406      10
 5929    6867      28
 9400    6207       3
 4579    3718      14
  465    1821      45
 7777    6422      41
  751    3501      21
 4085    4689      23
 2315     495      46
 7585    6565      49
 3343     826       7
 6561    9053      14
 9119    1957      42
 2837    4120      41
 4657      64      22
 7430    7857      38
  931    6129      14
 1971    3452      17
 2465    2249       1
 5381    1397      17
 6206    4356       2
 5258      71      46
 7214    5363       8
 7686    6405      26
 4101    2026      12
 8309    4463      21
  790    1029      50
  593    4697      30
 9193    2449       1
  590    2516      17
 1297    6519      48
 1367     216       5
 3081     473      13
 9486    9848      28
 7863    2060      15
 2326    1632      18
 9706    2281      26
 4402     213      17
 3202     115       9
 5717    2481       4
 2235    6580      43
 2450    6885      41
 9274    8799       7
 9122    7926      38
 7533    1091      25
 9164    1060      37
 1444    2985      14
 8008    8404      19
 8122    4414      20
  603    9617      22
 3534    1761      40
  418    5201      27
 9216    6360      28
 3494     599       2
  936    4323      23
 1995    2261       5
 4979    2525      20
 9734    2493      15
 4148    3215      23
 3764    7138      44
 5525    6777      46
 7077    5003      30
 3436    2031      49
  386    8332      15
 1060     106      10
 3321    9412      45
 5845    7881      39
 8337    4145      19
 1551    4769       3
 8688    7163      50
 1817    6510      15
 3171    9391      41
 1553    2690      20
 6236    1556       5
 6341    3915      43
 2104    7209       2
 9984    2497      22
  481    5467      16
 5249    1819       3
 8763    8670       5
 5273    5637      45
 4663    8127      11
 7352    4046      33
 5259    9753      36
 9173    2197      21
 2733    9348      14
 1581    9820      17
 7048    2487       1
 8866    7139      33
 3888    6046      33
 9524    3640      46
 4002    9402      18
 4400    8334      32
 4152    8819      36
 6348    5540      44
 2047    4953      19
 1866    6469       1
  705    4321      32
 7843    9005      31
  240    8938      46
 3879    7633      35
 3280    7952       8
 1614    2933      10
 6784    1618       9
 8675    1914      12
 3627    1382      11
 6448    3582       7
 7120    3715      25
 6125     895      29
 1414    3293      23
 5398    9577      13
 3349    1737      43
 2633    1546      23
 4251    2106      38
 6164    6817      23
 3897     579      48
 3830      35      26
 3897    4061      25
 4791    8791      45
 4435    1364      21
  364     528      36
 2100    3570      33
 9997    6244      33
 2102    6883      15
 5270    4306      17
 5848     403      32
 2234    6478      28
 2647    5353       8
 1437    7699       4
 2800    2521      46
 3327    8756      33
 3249    6740      46
 9492    8072      45
 6375    2036      41
  680    6603      44
 7434    3684      13
 3911    1014      12
 5615    5821      45
 3313     876      41
 2185    7073      28
  940    7705      29
 7679    8700       8
 5750    1794       6
 4138    1236      47
  740    2779      23
  775    9591       4
 1788    8602      37
 3960    6199      50
 1187    6441      14
 8260    8120      29
 5964    8951      13
 4664    3108       5
 2809     513      33
 4045    3761      35
 6823    9736      24
 2766    6389      15
 7719    6828      39
 3917    1177      29
 6710    1140      40
 1181     768      27
  131    8933      36
 3238    8037      49
  102    1171      14
  215    6407      23
 6302    5780      17
 2690    2244      41
 5869    5835       6
 7045    7565      25
 8185    3254      43
 5304     130       2
 4236    1617      33
 2272    9068      13
 3443    1181       3
 6201    6103       4
 1981    1421      20
 4224    3562      21
 6410    8467      13
 3974    7443      31
 3580     336      26
 3709    9937      12
 1678    7071      17
  745    7984       3
 1925    4838      26
 4380    1793      20
 2152    8963      21
 5713    8785       3
  532    1297      28
 7974    6030      38
 8309    7807      13
 4598    4120      42
 1668    5736       3
 6003    7940      30
  840    8768      26
 2633    3037       2
 7947    9859      31
 6731    8661      35
 4380    8039      47
  409     178      30
 4567    6290       4
 8686    2334      12
  773    2086      11
 8713    3515      29
 7480    8392      31
 6868    5193      23
 3079    2726       5
 8091    2410       1
 2481    4158      33
 2658    6438      12
 5300    6691      22
 7633    1604      38
 9718    1115      25
 9584    8645      48
 7975    2177      10
 9519    6549      41
 2244    3553       8
 4653    4855      38
 8811    2888      29
 1600    5299       9
 8290     823      19
 6245     912      18
 7359    9687      50
 2355    5586      19
 4532     197       4
 1080    2287      30
  985    7596      48
 5839    5984      44
 8726    8814      46
  377    7772       8
 1199    5740       7
 8462    9007      48
 8148    6258      43
 3733    9578       3
 3929    2481       8
 2567    6062      41
  163    2810      20
 2498    8153       4
 1311    4500      43
 5434    6010      20
 1174    9118      48
 6532     516      48
 9142    4510      10
 8719    2214       9
 7552    2273      44
 3613    6863      24
 2774    8885      41
  926    5538       5
 1778    4382       4
 4139    8304      14
 3256    2601      47
  123    4449      22
 4632    4758       4
 3198    9566      47
 5470     811      15
 2333    5985      18
 7569    3725      31
 3106    7979       6
 3840    7434      34
 8495    1847      11
 1095    8045      49
 1895    5417       4
 3004    5672      29
 8922    5068      10
 9732    9534       9
 5716    1552      29
 5792    3534      13
  122    8289      31
 7555     322      38
 9401     484      29
 3798    4784      23
 5566    2340      20
 7589      18      14
 9008    8679      20
 8541     538      41
 6444    7866      24
 6329     230      40
 4618    3810      33
 1291    6847       5
 8127      76       9
 2910    8150      12
 5249    7319       9
 5266    4735      26
 3945    5154      14
  834     846      21
 8699    6269      13
 8928    3760       7
 9089    7043      37
 5935     447       6
 2362    7757      47
 6864    4468      25
 4182    1328      34
 5268     105      35
  421     118      50
 7618    5490      46
 3887    9403      29
 3998    6111      29
 7392    9147       8
 4190    3153      48
 1947    4801      35
 2766    4575      46
 4094    3610      11
 4198    7894      43
  668    3796      10
 2509    9993      33
 8263    7024      50
 4373    9104      38
 9872     112      38
 9376    2911      29
  528    1645      19
 1454    9093      17
 5063    3403      32
 9309    1895      27
 3104    2007      27
 9448    8891      44
 6471    3392       4
 5575    8132      17
 2038    6869      41
 4948    9349      12
 2945    6019      39
 2037    4635      16
 5439    2369      19
 3686    4195      34
 5692    6571      42
  934    5966      47
 4325    7870      44
 2456    4388      17
 5676    5278      43
 1377    2392      32
 7395    8880      31
 8382    5896      25
  750     716      11
 4944     599      50
 7867    9790      35
 3832    8436      28
 8053    2882      11
 2440    3798      37
 4070    2992      45
 6461    4223      20
 5340    6753      48
 7587    8580      45
 8303    6090      26
 8901    5391      27
 5043    8377      22
 9830    7054      40
 2711    3016      24
 2860    3303      26
 5851    2397      18
 6425    3518      37
 9530    6016      47
 8109    8612      38
  550    9589      25
 5941    1315      29
 4317     688      29
 7723    7928      23
  738    5351       3
 4040     826      15
 2788    1445      25
 6306    6133      27
 8673     929       4
 7284    3769      33
 6872    7843      43
 4538    2923      44
 5225    6903      34
 9504    5926       3
 4854    4778      27
 2032    2692      14
 3476    9818       6
 9609    9147      45
 6889    4900      50
  657    6534      24
 4851    2628       9
 7773    9271      30
 4676    8207      19
 6953    7811      46
 8082    5137      49
  773    9552       3
 6943    4359      36
 2441    1954      11
 7340    2205      21
  225    1129      12
 9204    3687      20
 8474    9469      21
 3032    6139      45
  842    8034      22
 2330    9433      24
 1882    2037       5
 2592    6672      30
 4545    1134      24
 3102    1557      14
 4230    8868       5
 4268    3187      31
 3736    8709      34
 9875    8356       9
 4260    2677      41
   44     303      32
 2080    6009      12
 5103    8840      45
 6237    8613      36
 7793    7178      33
 3012    3082      34
 6198    1914      15
 1259    3597      32
 9614     106      20
 8642    9646      46
 8944    6379       5
 1305    5442      49
  144    2738      30
 5109    6274      33
 8638    7058      21
 1720     943      15
 9985    9057      26
 3582    7790      25
   39     259      33
 9684    5306      48
 2414    8261      40
 7856    7611      35
  593    5392      39
 3218    8276      35
 6627    3748      45
 3921    7012      32
 2977    9639       3
 7119    4816      38
 3729    4898      21
 9035     946       9
 3647    1987      44
 1257    1971       7
 3000    9612      14
 1276    7396       9
 1375    2992      28
 8387     873       7
 4377    3178      27
 9192    5467       4
  442    1337      24
 7739    3597       2
 9725    5540      36
 1695    6248      32
 1306    1164      40
 5053    6672      40
 8044    8101      17
 5269    6157      41
 4798    8134      29
  264    9439       6
 7952    7862      49
 1548      13      40
 7087    7551      28
 9686    2382       2
  849    4822      47
 3872    6613       4
 1973    6031       7
 8129    6823       2
 2614    6002      20
 2052    5909      17
 6265    5007      32
 2630    4547      33
  180    8176      30
 2561    5178      18
 3734     226       4
 6698    2931       2
 2728    4337      24
 5903    6491      48
 1904    7560      28
 4164    9779      42
 9170    8612      45
   68    5397      10
 8244    7376      39
 9773    9146      20
 6350    4249      30
 9280    6552      16
 9969    2727      15
 6459    7226      45
  370    9854      47
 6500    5095      50
 1464    5091      15
 6860    5000      34
  587    3890       4
 9732    2959      49
  332     941      23
 3236    9008      22
 5962    3772       3
 9540    7616      21
 9393    3714      31
  839    1715       3
 5929    3879       4
